"2106.14267","Georgia Virginia Panopoulou","G. V. Panopoulou, C. Dickinson, A. C. S. Readhead, T. J. Pearson, M.
  W. Peel","Revisiting the distance to radio Loops I and IV using Gaia and
  radio/optical polarization data","Accepted by ApJ, 10 figures, 24 pages",,"10.3847/1538-4357/ac273f",,"astro-ph.GA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Galactic synchrotron emission exhibits large-angular-scale features known as
radio spurs and loops. Determining the physical size of these structures is
important for understanding the local interstellar structure and for modeling
the Galactic magnetic field. However, the distance to these structures is
either under debate or entirely unknown. We revisit a classical method of
finding the location of radio spurs by comparing optical polarization angles
with those of synchrotron emission as a function of distance. We consider three
tracers of the magnetic field: stellar polarization, polarized synchrotron
radio emission, and polarized thermal dust emission. We employ archival
measurements of optical starlight polarization and Gaia distances, and
construct a new map of polarized synchrotron emission from WMAP and Planck
data. We confirm that synchrotron, dust emission, and stellar polarization
angles all show a statistically significant alignment at high Galactic
latitude. We obtain distance limits to three regions towards Loop I of
112$\pm$17 pc, 135$\pm$20 pc, and $<105$ pc. Our results strongly suggest that
the polarized synchrotron emission towards the North Polar Spur at $b >
30^\circ$ is local. This is consistent with the conclusions of earlier work
based on stellar polarization and extinction, but in stark contrast with the
Galactic center origin recently revisited on the basis of X-ray data. We also
obtain a distance measurement towards part of Loop IV (180$\pm$15 pc) and find
evidence that its synchrotron emission arises from chance overlap of structures
located at different distances. Future optical polarization surveys will allow
the expansion of this analysis to other radio spurs.
","[{""version"":""v1"",""created"":""Sun, 27 Jun 2021 16:00:44 GMT""},{""version"":""v2"",""created"":""Wed, 30 Jun 2021 16:46:12 GMT""},{""version"":""v3"",""created"":""Tue, 14 Sep 2021 23:56:36 GMT""}]","2021-12-08"
"2106.14348","Tao Zhou","Jianguo Huang, Haoqin Wang, Tao Zhou","An augmented Lagrangian deep learning method for variational problems
  with essential boundary conditions",,"Commu.Comput.Phys.,(31)2022,966-986","10.4208/cicp.OA-2021-0176",,"math.NA cs.NA math.OC","http://creativecommons.org/licenses/by/4.0/","  This paper is concerned with a novel deep learning method for variational
problems with essential boundary conditions. To this end, we first reformulate
the original problem into a minimax problem corresponding to a feasible
augmented Lagrangian, which can be solved by the augmented Lagrangian method in
an infinite dimensional setting. Based on this, by expressing the primal and
dual variables with two individual deep neural network functions, we present an
augmented Lagrangian deep learning method for which the parameters are trained
by the stochastic optimization method together with a projection technique.
Compared to the traditional penalty method, the new method admits two main
advantages: i) the choice of the penalty parameter is flexible and robust, and
ii) the numerical solution is more accurate in the same magnitude of
computational cost. As typical applications, we apply the new approach to solve
elliptic problems and (nonlinear) eigenvalue problems with essential boundary
conditions, and numerical experiments are presented to show the effectiveness
of the new method.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 00:26:26 GMT""},{""version"":""v2"",""created"":""Mon, 9 May 2022 03:51:17 GMT""}]","2022-05-10"
"2106.14349","Jia Peng","Peng Jia, Yongyang Sun, Zhimin Yang, Rui Sun, Qiang Liu","The Deep Neural Network based Photometry and Astrometry Framework for
  Wide Field Small Aperture Telescopes","Submitted to the AJ and welcome to any comments. Complete code and
  data can be downloaded from https://zenodo.org/record/6374479",,,,"astro-ph.IM astro-ph.GA astro-ph.SR cs.CV","http://creativecommons.org/licenses/by/4.0/","  Wide field small aperture telescopes (WFSATs) are preferable observation
instruments for time domain astronomy, because they could obtain images of
celestial objects with high cadence in a cost-effective way. An automatic data
processing algorithm which could detect celestial objects and obtain their
positions and magnitudes from observed images is important for further
scientific research. In this paper, we extend the ability of a deep neural
network based astronomical target detection algorithm to make it suitable for
photometry and astrometry, by adding two new branches. Because the photometry
and astrometry neural network are data-driven regression algorithms, limited
training data with limited diversity would introduce the epistemic uncertainty
to final regression results. Therefore, we further investigate the epistemic
uncertainty of our algorithm and have found that differences of background
noises and differences of point spread functions between the training data and
the real would introduce uncertainties to final measurements. To reduce this
effect, we propose to use transfer learning strategy to train the neural
network with real data. The algorithm proposed in this paper could obtain
types, positions and magnitudes of celestial objects with high accuracy and
cost around 0.125 second to process an image, regardless of its size. The
algorithm could be integrated into data processing pipelines of WFSATs to
increase their response speed and detection ability to time-domain astronomical
events.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 00:34:15 GMT""},{""version"":""v2"",""created"":""Mon, 25 Apr 2022 14:29:20 GMT""}]","2022-04-26"
"2106.14350","Boris Kovalerchuk","Boris Kovalerchuk, Divya Chandrika Kalla, Bedant Agarwal","Deep Learning Image Recognition for Non-images","33 pages, 17 figures, 18 tables",,,,"cs.LG cs.CV","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Powerful deep learning algorithms open an opportunity for solving non-image
Machine Learning (ML) problems by transforming these problems to into the image
recognition problems. The CPC-R algorithm presented in this chapter converts
non-image data into images by visualizing non-image data. Then deep learning
CNN algorithms solve the learning problems on these images. The design of the
CPC-R algorithm allows preserving all high-dimensional information in 2-D
images. The use of pair values mapping instead of single value mapping used in
the alternative approaches allows encoding each n-D point with 2 times fewer
visual elements. The attributes of an n-D point are divided into pairs of its
values and each pair is visualized as 2-D points in the same 2-D Cartesian
coordinates. Next, grey scale or color intensity values are assigned to each
pair to encode the order of pairs. This is resulted in the heatmap image. The
computational experiments with CPC-R are conducted for different CNN
architectures, and methods to optimize the CPC-R images showing that the
combined CPC-R and deep learning CNN algorithms are able to solve non-image ML
problems reaching high accuracy on the benchmark datasets. This chapter expands
our prior work by adding more experiments to test accuracy of classification,
exploring saliency and informativeness of discovered features to test their
interpretability, and generalizing the approach.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 00:36:36 GMT""},{""version"":""v2"",""created"":""Wed, 9 Feb 2022 22:08:16 GMT""}]","2022-02-11"
"2106.14351","Farhad Billimoria","Farhad Billimoria, Filiberto Fele, Iacopo Savelli, Thomas Morstyn,
  Malcolm McCulloch","On the Design of an Insurance Mechanism for Reliability Differentiation
  in Electricity Markets","11 pages, 8 figures",,"10.1016/j.apenergy.2022.119356",,"eess.SY cs.SY econ.GN q-fin.EC","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Securing an adequate supply of dispatchable resources is critical for keeping
a power system reliable under high penetrations of variable generation.
Traditional resource adequacy mechanisms are poorly suited to exploiting the
growing flexibility and heterogeneity of load enabled by advancements in
distributed resource and control technology. To address these challenges this
paper develops a resource adequacy mechanism for the electricity sector
utilising insurance risk management frameworks that is adapted to a future with
variable generation and flexible demand. The proposed design introduces a
central insurance scheme with prudential requirements that align diverse
consumer reliability preferences with the financial objectives of an
insurer-of-last-resort. We illustrate the benefits of the scheme in (i)
differentiating load by usage to enable better management of the system during
times of extreme scarcity, (ii) incentivising incremental investment in
generation infrastructure that is aligned with consumer reliability preferences
and (iii) improving overall reliability outcomes for consumers.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 00:37:24 GMT""}]","2022-10-27"
"2106.14352","Eric Xia","Koulik Khamaru, Eric Xia, Martin J. Wainwright, and Michael I. Jordan","Instance-optimality in optimal value estimation: Adaptivity via
  variance-reduced Q-learning",,,,,"stat.ML cs.LG","http://creativecommons.org/licenses/by/4.0/","  Various algorithms in reinforcement learning exhibit dramatic variability in
their convergence rates and ultimate accuracy as a function of the problem
structure. Such instance-specific behavior is not captured by existing global
minimax bounds, which are worst-case in nature. We analyze the problem of
estimating optimal $Q$-value functions for a discounted Markov decision process
with discrete states and actions and identify an instance-dependent functional
that controls the difficulty of estimation in the $\ell_\infty$-norm. Using a
local minimax framework, we show that this functional arises in lower bounds on
the accuracy on any estimation procedure. In the other direction, we establish
the sharpness of our lower bounds, up to factors logarithmic in the state and
action spaces, by analyzing a variance-reduced version of $Q$-learning. Our
theory provides a precise way of distinguishing ""easy"" problems from ""hard""
ones in the context of $Q$-learning, as illustrated by an ensemble with a
continuum of difficulty.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 00:38:54 GMT""}]","2021-06-29"
"2106.14353","Tarik Faouzi Nadim","Tarik Faouzi, Emilio Porcu, Igor Kondrashuk and Anatoliy Malyarenko","A deep look into the Dagum family of isotropic covariance functions","15 Pages",,"10.1017/jpr.2021.103",,"math.ST stat.TH","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The Dagum family of isotropic covariance functions has two parameters that
allow for decoupling of the fractal dimension and Hurst effect for Gaussian
random fields that are stationary and isotropic over Euclidean spaces.
Sufficient conditions that allow for positive definiteness in Rd of the Dagum
family have been proposed on the basis of the fact that the Dagum family allows
for complete monotonicity under some parameter restrictions. The spectral
properties of the Dagum family have been inspected to a very limited extent
only, and this paper gives insight into this direction. Specifically, we study
finite and asymptotic properties of the isotropic spectral density (intended as
the Hankel transform) of the Dagum model. Also, we establish some closed forms
expressions for the Dagum spectral density in terms of the Fox{Wright
functions. Finally, we provide asymptotic properties for such a class of
spectral densities.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 00:42:20 GMT""}]","2022-08-22"
"2106.14354","Tytus Pikies","Tytus Pikies (1), Hanna Furma\'nczyk (2) ((1) Dept. of Algorithims and
  System Modelling, ETI Faculty, Gda\'nsk University of Technology, 11/12
  Gabriela Narutowicza Street, 80-233 Gda\'nsk, Poland, (2) Institute of
  Informatics, Faculty of Mathematics, Physics and Informatics, University of
  Gda\'nsk, 57 Wita Stwosza Street, 80-309 Gda\'nsk, Poland)","Scheduling on uniform and unrelated machines with bipartite
  incompatibility graphs",,,,,"cs.DS cs.CC","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In this paper the problem of scheduling of jobs on parallel machines under
incompatibility relation is considered. In this model a binary relation between
jobs is given and no two jobs that are in the relation can be scheduled on the
same machine. In particular, we consider job scheduling under incompatibility
relation forming bipartite graphs, under makespan optimality criterion, on
uniform and unrelated machines. We show that no algorithm can achieve a good
approximation ratio for uniform machines, even for a case of unit time jobs,
under $P \neq NP$. We also provide an approximation algorithm that achieves the
best possible approximation ratio, even for the case of jobs of arbitrary
lengths $p_j$, under the same assumption. Precisely, we present an
$O(n^{1/2-\epsilon})$ inapproximability bound, for any $\epsilon > 0$; and
$\sqrt{p_{sum}}$-approximation algorithm, respectively. To enrich the analysis,
bipartite graphs generated randomly according to Gilbert's model
$\mathcal{G}_{n,n,p(n)}$ are considered. For a broad class of $p(n)$ functions
we show that there exists an algorithm producing a schedule with makespan
almost surely at most twice the optimum. Due to our knowledge, this is the
first study of randomly generated graphs in the context of scheduling in the
considered model.
  For unrelated machines, an FPTAS for $R2|G = bipartite|C_{\max}$ is provided.
We also show that there is no algorithm of approximation ratio
$O(n^bp_{\max}^{1-\epsilon})$, even for $Rm|G = bipartite|C_{max}$ for $m \ge
3$ and any $\epsilon > 0$, $b > 0$, unless $P = NP$.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 00:43:44 GMT""}]","2021-06-29"
"2106.14355","Maria Elenice Hernandes","Patr\'icia Hernandes Baptistelli, Maria Elenice Rodrigues Hernandes
  and Eralcilene Moreira Terezio","$\omega$-Symplectic algebra and Hamiltonian vector fields","13 pages",,,,"math.SG","http://creativecommons.org/publicdomain/zero/1.0/","  The purpose of this paper is presenting a theoretical basis for the study of
$\omega$-Hamiltonian vector fields in a more general approach than the
classical one. We introduce the concepts of $\omega$-symplectic group and
$\omega$-semisymplectic group, and describe some of their properties. We show
that the Lie algebra of such groups is a useful tool in the recognition of an
$\omega$-Hamiltonian vector field defined on a symplectic vector space
$(V,\omega)$ with respect to coordinates that are not necessarily symplectic.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 00:46:41 GMT""},{""version"":""v2"",""created"":""Wed, 2 Feb 2022 01:24:25 GMT""}]","2022-02-03"
"2106.14356","Mithun Mukherjee","Mian Guo and Chun Shan and Mithun Mukherjee and Jaime Lloret and
  Quansheng Guan","Collaborative Edge Learning in MIMO-NOMA Uplink Transmission Environment","5 pages, 3 figures, accepted for publication in IEEE/CIC ICCC 2021",,,,"cs.IT cs.NI math.IT","http://creativecommons.org/licenses/by/4.0/","  Multiple-input multiple-output non-orthogonal multiple access (MIMO-NOMA)
cellular network is promising for supporting massive connectivity. This paper
exploits low-latency machine learning in the MIMO-NOMA uplink transmission
environment, where a substantial amount of data must be uploaded from multiple
data sources to a one-hop away edge server for machine learning. A delay-aware
edge learning framework with the collaboration of data sources, the edge
server, and the base station, referred to as DACEL, is proposed. Based on the
delay analysis of DACEL, a NOMA channel allocation algorithm is further
designed to minimize the learning delay. The simulation results show that the
proposed algorithm outperforms the baseline schemes in terms of learning delay
reduction.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 00:47:27 GMT""}]","2021-06-29"
"2106.14357","Jorge Francisco Barreras","Francisco Barreras, Mikhail Hayhoe, Hamed Hassani, Victor M. Preciado","AutoEKF: Scalable System Identification for COVID-19 Forecasting from
  Large-Scale GPS Data",,,,,"eess.SY cs.DC cs.SY math.DS","http://creativecommons.org/licenses/by/4.0/","  We present an Extended Kalman Filter framework for system identification and
control of a stochastic high-dimensional epidemic model. The scale and severity
of the COVID-19 emergency have highlighted the need for accurate forecasts of
the state of the pandemic at a high resolution. Mechanistic compartmental
models are widely used to produce such forecasts and assist in the design of
control and relief policies. Unfortunately, the scale and stochastic nature of
many of these models often makes the estimation of their parameters difficult.
With the goal of calibrating a high dimensional COVID-19 model using low-level
mobility data, we introduce a method for tractable maximum likelihood
estimation that combines tools from Bayesian inference with scalable
optimization techniques from machine learning. The proposed approach uses
automatic backward-differentiation to directly compute the gradient of the
likelihood of COVID-19 incidence and death data. The likelihood of the
observations is estimated recursively using an Extended Kalman Filter and can
be easily optimized using gradient-based methods to compute maximum likelihood
estimators. Our compartmental model is trained using GPS mobility data that
measures the mobility patterns of millions of mobile phones across the United
States. We show that, after calibrating against incidence and deaths data from
the city of Philadelphia, our model is able to produce an accurate 30-day
forecast of the evolution of the pandemic.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 00:49:07 GMT""}]","2021-06-29"
"2106.14358","Ronghai Wu","Ronghai Wu, Michael Zaiser","Thermodynamic considerations on a class of dislocation-based
  constitutive models",,,"10.1016/j.jmps.2021.104735",,"cond-mat.mtrl-sci","http://creativecommons.org/licenses/by/4.0/","  Dislocations are the main carriers of plastic deformation in crystalline
materials. Physically based constitutive equations of crystal plasticity
typically incorporate dislocation mechanisms, using a dislocation density based
description of dislocation microstructure evolution and plastic flow.
Typically, such constitutive models are not formulated in a thermodynamic
framework. Nevertheless, fundamental considerations of thermodynamic
consistency impose constraints on the admissible range of model parameters
and/or on the range of application of such models. In particular, it is
mandatory to ensure that the internal energy increase associated with
dislocation accumulation is properly accounted for in the local energy balance.
We demonstrate on some examples taken from the literature how failure to do so
can lead to constitutive equations that violate the first and second laws of
thermodynamics either generally or in some particular limit cases, and we
discuss how to formulate constraints that recover thermodynamic consistency.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 00:52:22 GMT""}]","2022-01-19"
"2106.14359","Alejandro I. Maass Dr","Alejandro I. Maass, Chris Manzie, Iman Shames, Hayato Nakada","Zeroth-order optimisation on subsets of symmetric matrices with
  application to MPC tuning","27 pages, 11 figures",,,,"math.OC","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  This paper provides a zeroth-order optimisation framework for non-smooth and
possibly non-convex cost functions with matrix parameters that are real and
symmetric. We provide complexity bounds on the number of iterations required to
ensure a given accuracy level for both the convex and non-convex case. The
derived complexity bounds for the convex case are less conservative than
available bounds in the literature since we exploit the symmetric structure of
the underlying matrix space. Moreover, the non-convex complexity bounds are
novel for the class of optimisation problems we consider. The utility of the
framework is evident in the suite of applications that use symmetric matrices
as tuning parameters. Of primary interest here is the challenge of tuning the
gain matrices in model predictive controllers, as this is a challenge known to
be inhibiting industrial implementation of these architectures. To demonstrate
the framework we consider the problem of MIMO diesel air-path control, and
consider implementing the framework iteratively ``in-the-loop'' to reduce
tracking error on the output channels. Both simulations and experimental
results are included to illustrate the effectiveness of the proposed framework
over different engine drive cycles.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 01:05:29 GMT""}]","2021-06-29"
"2106.14360","David Palmer","David R. Palmer (1), Oded Stein (1), and Justin Solomon (1) ((1)
  Massachusetts Institute of Technology)","Frame Field Operators","15 pages, 15 figures. To be published in proceedings of the 2021
  Symposium on Geometry Processing",,,,"cs.GR","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Differential operators are widely used in geometry processing for problem
domains like spectral shape analysis, data interpolation, parametrization and
mapping, and meshing. In addition to the ubiquitous cotangent Laplacian,
anisotropic second-order operators, as well as higher-order operators such as
the Bilaplacian, have been discretized for specialized applications. In this
paper, we study a class of operators that generalizes the fourth-order
Bilaplacian to support anisotropic behavior. The anisotropy is parametrized by
a symmetric frame field, first studied in connection with quadrilateral and
hexahedral meshing, which allows for fine-grained control of local directions
of variation. We discretize these operators using a mixed finite element
scheme, verify convergence of the discretization, study the behavior of the
operator under pullback, and present potential applications.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 01:12:20 GMT""}]","2021-06-29"
"2106.14361","Michael Boratko","Shib Sankar Dasgupta, Michael Boratko, Siddhartha Mishra, Shriya
  Atmakuri, Dhruvesh Patel, Xiang Lorraine Li, Andrew McCallum","Word2Box: Capturing Set-Theoretic Semantics of Words using Box
  Embeddings",,"Proceedings of the 60th Annual Meeting of the Association for
  Computational Linguistics (Volume 1: Long Papers) 2022",,,"cs.CL cs.AI","http://creativecommons.org/licenses/by/4.0/","  Learning representations of words in a continuous space is perhaps the most
fundamental task in NLP, however words interact in ways much richer than vector
dot product similarity can provide. Many relationships between words can be
expressed set-theoretically, for example, adjective-noun compounds (eg. ""red
cars""$\subseteq$""cars"") and homographs (eg. ""tongue""$\cap$""body"" should be
similar to ""mouth"", while ""tongue""$\cap$""language"" should be similar to
""dialect"") have natural set-theoretic interpretations. Box embeddings are a
novel region-based representation which provide the capability to perform these
set-theoretic operations. In this work, we provide a fuzzy-set interpretation
of box embeddings, and learn box representations of words using a set-theoretic
training objective. We demonstrate improved performance on various word
similarity tasks, particularly on less common words, and perform a quantitative
and qualitative analysis exploring the additional unique expressivity provided
by Word2Box.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 01:17:11 GMT""},{""version"":""v2"",""created"":""Wed, 8 Jun 2022 11:44:46 GMT""}]","2022-06-09"
"2106.14362","Nan Zheng","Nan Zheng, Vincent Fitzpatrick, Ran Cheng, Linli Shi, David L. Kaplan,
  Chen Yang","Photoacoustic Silk Scaffolds for Neural stimulation and Regeneration",,,,,"q-bio.NC q-bio.TO","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Neural interfaces using biocompatible scaffolds provide crucial properties
for the functional repair of nerve injuries and neurodegenerative diseases,
including cell adhesion, structural support, and mass transport. Neural
stimulation has also been found to be effective in promoting neural
regeneration. This work provides a new strategy to integrate photoacoustic (PA)
neural stimulation into hydrogel scaffolds using a nanocomposite hydrogel
approach. Specifically, polyethylene glycol (PEG)-functionalized carbon
nanotubes (CNT), highly efficient photoacoustic agents, are embedded into silk
fibroin to form biocompatible and soft photoacoustic materials. We show that
these photoacoustic functional scaffolds enable non-genetic activation of
neurons with a spatial precision defined by the area of light illumination,
promoting neuron regeneration. These CNT/silk scaffolds offered reliable and
repeatable photoacoustic neural stimulation. 94% of photoacoustic stimulated
neurons exhibit a fluorescence change larger than 10% in calcium imaging in the
light illuminated area. The on-demand photoacoustic stimulation increased
neurite outgrowth by 1.74-fold in a dorsal root ganglion model, when compared
to the unstimulated group. We also confirmed that photoacoustic neural
stimulation promoted neurite outgrowth by impacting the brain-derived
neurotrophic factor (BDNF) pathway. As a multifunctional neural scaffold,
CNT/silk scaffolds demonstrated non-genetic PA neural stimulation functions and
promoted neurite outgrowth, providing a new method for non-pharmacological
neural regeneration.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 01:38:39 GMT""}]","2021-06-29"
"2106.14363","Woowon Byun","Woowon Byun, Yun-Kyeong Sheen, Kwang-Il Seon, Luis C. Ho, Joon Hyeop
  Lee, Hyunjin Jeong, Sang Chul Kim, Byeong-Gon Park, Yongseok Lee, Sang-Mok
  Cha, Jongwan Ko, and Minjin Kim","KMTNet Nearby Galaxy Survey III. Deficient H$\alpha$ flux in the
  Extended Disks of Spiral Galaxies","17 pages, 13 figures, Accepted for publication in ApJ",,"10.3847/1538-4357/ac0f00",,"astro-ph.GA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We perform a deep wide-field imaging survey of nearby galaxies using
H$\alpha$ and broadband filters to investigate the characteristics of star
formation in galaxies. Motivated by the finding that star formation rates
(SFRs) derived from H$\alpha$ fluxes in dwarf galaxies are systematically lower
than those inferred from far-ultraviolet (FUV) fluxes, we attempt to determine
whether the same trend exists in the extended disks of two star-forming
galaxies. We perform spatially resolved photometry using grid-shaped apertures
to measure the FUV and H$\alpha$ fluxes of star-forming regions. We also
perform spectral energy distribution (SED) fittings using 11 photometric data
(FUV-to-MIR) including data from the literature to estimate the local
properties such as internal attenuation of individual star-forming clumps.
Comparing SFR$_\mathrm{FUV}$ and SFR$_\mathrm{H\alpha}$, which are converted
from the H$\alpha$ and FUV fluxes corrected for the local properties, we find
that SFR$_\mathrm{H\alpha}$/SFR$_\mathrm{FUV}$ tends to decrease as the SFR
decreases. We evaluate possible causes of this discrepancy between the two SFRs
by restricting parameters in the SED fitting and conclude that deficient
H$\alpha$ fluxes in the extended disks of galaxies are tightly correlated with
recent starbursts. The strong and short starburst which is being rapidly
suppressed over the last 10 Myr seems to induce a significant discrepancy
between the SFR$_\mathrm{H\alpha}$ and SFR$_\mathrm{FUV}$. In addition, the
recent bursts in the extended disks of galaxies appear to have occurred
azimuth-symmetrically, implying that these were likely triggered by gas
accretion or internal processes rather than external perturbation.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 01:39:03 GMT""}]","2021-09-22"
"2106.14364","Janie Coulombe","Janie Coulombe, Erica E. M. Moodie, Robert W. Platt, Christel Renoux","Estimation of the marginal effect of antidepressants on body mass index
  under confounding and endogenous covariate-driven monitoring times",,,,,"stat.AP","http://creativecommons.org/licenses/by/4.0/","  In studying the marginal effect of antidepressants on body mass index using
electronic health records data, we face several challenges. Patients'
characteristics can affect the exposure (confounding) as well as the timing of
routine visits (measurement process), and those characteristics may be altered
following a visit which can create dependencies between the monitoring and body
mass index when viewed as a stochastic or random processes in time. This may
result in a form of selection bias that distorts the estimation of the marginal
effect of the antidepressant. Inverse intensity of visit weights have been
proposed to adjust for these imbalances, however no approaches have addressed
complex settings where the covariate and the monitoring processes affect each
other in time so as to induce endogeneity, a situation likely to occur in
electronic health records. We review how selection bias due to
outcome-dependent follow-up times may arise and propose a new cumulated weight
that models a complete monitoring path so as to address the above-mentioned
challenges and produce a reliable estimate of the impact of antidepressants on
body mass index. More specifically, we do so using data from the Clinical
Practice Research Datalink in the United Kingdom, comparing the marginal effect
of two commonly used antidepressants, citalopram and fluoxetine, on body mass
index. The results are compared to those obtained with simpler methods that do
not account for the extent of the dependence due to an endogenous covariate
process.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 01:50:42 GMT""}]","2021-06-29"
"2106.14365","Alina Arseniev-Koehler","Alina Arseniev-Koehler, Susan D. Cochran, Vickie M. Mays, Kai-Wei
  Chang, Jacob Gates Foster","Integrating topic modeling and word embedding to characterize violent
  deaths",,"PNAS 2022","10.1073/pnas.2108801119",,"cs.CL cs.CY cs.LG","http://creativecommons.org/licenses/by/4.0/","  There is an escalating need for methods to identify latent patterns in text
data from many domains. We introduce a new method to identify topics in a
corpus and represent documents as topic sequences. Discourse Atom Topic
Modeling draws on advances in theoretical machine learning to integrate topic
modeling and word embedding, capitalizing on the distinct capabilities of each.
We first identify a set of vectors (""discourse atoms"") that provide a sparse
representation of an embedding space. Atom vectors can be interpreted as latent
topics: Through a generative model, atoms map onto distributions over words;
one can also infer the topic that generated a sequence of words. We illustrate
our method with a prominent example of underutilized text: the U.S. National
Violent Death Reporting System (NVDRS). The NVDRS summarizes violent death
incidents with structured variables and unstructured narratives. We identify
225 latent topics in the narratives (e.g., preparation for death and physical
aggression); many of these topics are not captured by existing structured
variables. Motivated by known patterns in suicide and homicide by gender, and
recent research on gender biases in semantic space, we identify the gender bias
of our topics (e.g., a topic about pain medication is feminine). We then
compare the gender bias of topics to their prevalence in narratives of female
versus male victims. Results provide a detailed quantitative picture of
reporting about lethal violence and its gendered nature. Our method offers a
flexible and broadly applicable approach to model topics in text data.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 01:53:20 GMT""}]","2022-10-06"
"2106.14366","Bingchen Zhao","Zihao Zhang, Shaozuo Yu, Siwei Yang, Yu Zhou, Bingchen Zhao","Rail-5k: a Real-World Dataset for Rail Surface Defects Detection",,,,,"cs.CV","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  This paper presents the Rail-5k dataset for benchmarking the performance of
visual algorithms in a real-world application scenario, namely the rail surface
defects detection task. We collected over 5k high-quality images from railways
across China, and annotated 1100 images with the help from railway experts to
identify the most common 13 types of rail defects. The dataset can be used for
two settings both with unique challenges, the first is the fully-supervised
setting using the 1k+ labeled images for training, fine-grained nature and
long-tailed distribution of defect classes makes it hard for visual algorithms
to tackle. The second is the semi-supervised learning setting facilitated by
the 4k unlabeled images, these 4k images are uncurated containing possible
image corruptions and domain shift with the labeled images, which can not be
easily tackle by previous semi-supervised learning methods. We believe our
dataset could be a valuable benchmark for evaluating robustness and reliability
of visual algorithms.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 01:53:52 GMT""}]","2021-06-29"
"2106.14367","Chang-E Ren","Chao Yuan and Chang-E Ren","Domain Adaptation Broad Learning System Based on Locally Linear
  Embedding",,,,,"cs.LG","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Broad learning system (BLS) has been proposed for a few years. It
demonstrates an effective learning capability for many classification and
regression problems. However, BLS and its improved versions are mainly used to
deal with unsupervised, supervised and semi-supervised learning problems in a
single domain. As far as we know, a little attention is paid to the
cross-domain learning ability of BLS. Therefore, we introduce BLS into the
field of transfer learning and propose a novel algorithm called domain
adaptation broad learning system based on locally linear embedding (DABLS-LLE).
The proposed algorithm can learn a robust classification model by using a small
part of labeled data from the target domain and all labeled data from the
source domain. The proposed algorithm inherits the computational efficiency and
learning capability of BLS. Experiments on benchmark dataset
(Office-Caltech-10) verify the effectiveness of our approach. The results show
that our approach can get better classification accuracy with less running time
than many existing transfer learning approaches. It shows that our approach can
bring a new superiority for BLS.
","[{""version"":""v1"",""created"":""Mon, 28 Jun 2021 01:55:57 GMT""}]","2021-06-29"
