"2108.08770","Dravyansh Sharma","Maria-Florina Balcan, Mikhail Khodak, Dravyansh Sharma, Ameet
  Talwalkar","Learning-to-learn non-convex piecewise-Lipschitz functions",,,,,"cs.LG","http://creativecommons.org/licenses/by/4.0/","  We analyze the meta-learning of the initialization and step-size of learning
algorithms for piecewise-Lipschitz functions, a non-convex setting with
applications to both machine learning and algorithms. Starting from recent
regret bounds for the exponential forecaster on losses with dispersed
discontinuities, we generalize them to be initialization-dependent and then use
this result to propose a practical meta-learning procedure that learns both the
initialization and the step-size of the algorithm from multiple online learning
tasks. Asymptotically, we guarantee that the average regret across tasks scales
with a natural notion of task-similarity that measures the amount of overlap
between near-optimal regions of different tasks. Finally, we instantiate the
method and its guarantee in two important settings: robust meta-learning and
multi-task data-driven algorithm design.
","[{""version"":""v1"",""created"":""Thu, 19 Aug 2021 16:22:48 GMT""}]","2021-08-20"
"2108.08771","Hongkai Chen","Hongkai Chen, Zixin Luo, Jiahui Zhang, Lei Zhou, Xuyang Bai, Zeyu Hu,
  Chiew-Lan Tai, Long Quan","Learning to Match Features with Seeded Graph Matching Network","Accepted by ICCV2021, code to be realeased at
  https://github.com/vdvchen/SGMNet",,,,"cs.CV","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Matching local features across images is a fundamental problem in computer
vision. Targeting towards high accuracy and efficiency, we propose Seeded Graph
Matching Network, a graph neural network with sparse structure to reduce
redundant connectivity and learn compact representation. The network consists
of 1) Seeding Module, which initializes the matching by generating a small set
of reliable matches as seeds. 2) Seeded Graph Neural Network, which utilizes
seed matches to pass messages within/across images and predicts assignment
costs. Three novel operations are proposed as basic elements for message
passing: 1) Attentional Pooling, which aggregates keypoint features within the
image to seed matches. 2) Seed Filtering, which enhances seed features and
exchanges messages across images. 3) Attentional Unpooling, which propagates
seed features back to original keypoints. Experiments show that our method
reduces computational and memory complexity significantly compared with typical
attention-based networks while competitive or higher performance is achieved.
","[{""version"":""v1"",""created"":""Thu, 19 Aug 2021 16:25:23 GMT""}]","2021-08-20"
"2108.08772","Nicolas Gauthier","Nicolas Gauthier, Jonathan A. Sobota, Heike Pfau, Alexandre Gauthier,
  Hadas Soifer, Maja D. Bachmann, Ian R. Fisher, Zhi-Xun Shen, Patrick S.
  Kirchmann","Expanding the momentum field of view in angle-resolved photoemission
  systems with hemispherical analyzers","11 pages, 7 figures","Review of Scientific Instruments 92, 123907 (2021)","10.1063/5.0053479",,"physics.ins-det cond-mat.mtrl-sci cond-mat.str-el","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In photoelectron spectroscopy, the measured electron momentum range is
intrinsically related to the excitation photon energy. Low photon energies
$<10$ eV are commonly encountered in laser-based photoemission and lead to a
momentum range that is smaller than the Brillouin zones of most materials. This
can become a limiting factor when studying condensed matter with laser-based
photoemission. An additional restriction is introduced by widely used
hemispherical analyzers that record only electrons photoemitted in a solid
angle set by the aperture size at the analyzer entrance. Here, we present an
upgrade to increase the effective solid angle that is measured with a
hemispherical analyzer. We achieve this by accelerating the photoelectrons
towards the analyzer with an electric field that is generated by a bias voltage
on the sample. Our experimental geometry is comparable to a parallel plate
capacitor and, therefore, we approximate the electric field to be uniform along
the photoelectron trajectory. With this assumption, we developed an analytic,
parameter-free model that relates the measured angles to the electron momenta
in the solid and verify its validity by comparing with experimental results on
the charge density wave material TbTe$_3$. By providing a larger field of view
in momentum space, our approach using a bias potential considerably expands the
flexibility of laser-based photoemission setups.
","[{""version"":""v1"",""created"":""Thu, 19 Aug 2021 16:25:55 GMT""},{""version"":""v2"",""created"":""Thu, 16 Dec 2021 15:30:29 GMT""}]","2021-12-17"
"2108.08773","Theodore Huang","Theodore Huang, Matthew Ploenzke, Danielle Braun","SNIP: An Adaptation of Sorted Neighborhood Methods for Deduplicating
  Pedigree Data","39 pages, 22 figures (including supplementary materials)",,,,"stat.AP stat.ME","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Pedigree data contain family history information that is used to analyze
hereditary diseases. These clinical data sets may contain duplicate records due
to the same family visiting a clinic multiple times or a clinician entering
multiple versions of the family for testing purposes. Inferences drawn from the
data or using them for training or validation without removing the duplicates
could lead to invalid conclusions, and hence identifying the duplicates is
essential. Since family structures can be complex, existing deduplication
algorithms cannot be applied directly. We first motivate the importance of
deduplication by examining the impact of pedigree duplicates on the training
and validation of a familial risk prediction model. We then introduce an
unsupervised algorithm, which we call SNIP (Sorted NeIghborhood for Pedigrees),
that builds on the sorted neighborhood method to efficiently find and classify
pairwise comparisons by leveraging the inherent hierarchical nature of the
pedigrees. We conduct a simulation study to assess the performance of the
algorithm and find parameter configurations where the algorithm is able to
accurately detect the duplicates. We then apply the method to data from the
Risk Service, which includes over 300,000 pedigrees at high risk of hereditary
cancers, and uncover large clusters of potential duplicate families. After
removing 104,520 pedigrees (33% of original data), the resulting Risk Service
dataset can now be used for future analysis, training, and validation. The
algorithm is available as an R package snipR available at
https://github.com/bayesmendel/snipR.
","[{""version"":""v1"",""created"":""Thu, 19 Aug 2021 16:26:21 GMT""}]","2021-08-20"
"2108.08774","Gowtham Raghunath Kurri","Gowtham R. Kurri, Oliver Kosut, Lalitha Sankar","Evaluating Multiple Guesses by an Adversary via a Tunable Loss Function","6 pages",,,,"cs.IT math.IT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We consider a problem of guessing, wherein an adversary is interested in
knowing the value of the realization of a discrete random variable $X$ on
observing another correlated random variable $Y$. The adversary can make
multiple (say, $k$) guesses. The adversary's guessing strategy is assumed to
minimize $\alpha$-loss, a class of tunable loss functions parameterized by
$\alpha$. It has been shown before that this loss function captures well known
loss functions including the exponential loss ($\alpha=1/2$), the log-loss
($\alpha=1$) and the $0$-$1$ loss ($\alpha=\infty$). We completely characterize
the optimal adversarial strategy and the resulting expected $\alpha$-loss,
thereby recovering known results for $\alpha=\infty$. We define an information
leakage measure from the $k$-guesses setup and derive a condition under which
the leakage is unchanged from a single guess.
","[{""version"":""v1"",""created"":""Thu, 19 Aug 2021 16:30:21 GMT""}]","2021-08-20"
"2108.08775","S J Pawan","S J Pawan, Rahul Sankar, Amithash M Prabhudev, P A Mahesh, K
  Prakashini, Sudha Kiran Das and Jeny Rajan","MobileCaps: A Lightweight Model for Screening and Severity Analysis of
  COVID-19 Chest X-Ray Images","14 pages, 6 figures",,,,"eess.IV cs.CV cs.LG","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The world is going through a challenging phase due to the disastrous effect
caused by the COVID-19 pandemic on the healthcare system and the economy. The
rate of spreading, post-COVID-19 symptoms, and the occurrence of new strands of
COVID-19 have put the healthcare systems in disruption across the globe. Due to
this, the task of accurately screening COVID-19 cases has become of utmost
priority. Since the virus infects the respiratory system, Chest X-Ray is an
imaging modality that is adopted extensively for the initial screening. We have
performed a comprehensive study that uses CXR images to identify COVID-19 cases
and realized the necessity of having a more generalizable model. We utilize
MobileNetV2 architecture as the feature extractor and integrate it into Capsule
Networks to construct a fully automated and lightweight model termed as
MobileCaps. MobileCaps is trained and evaluated on the publicly available
dataset with the model ensembling and Bayesian optimization strategies to
efficiently classify CXR images of patients with COVID-19 from non-COVID-19
pneumonia and healthy cases. The proposed model is further evaluated on two
additional RT-PCR confirmed datasets to demonstrate the generalizability. We
also introduce MobileCaps-S and leverage it for performing severity assessment
of CXR images of COVID-19 based on the Radiographic Assessment of Lung Edema
(RALE) scoring technique. Our classification model achieved an overall recall
of 91.60, 94.60, 92.20, and a precision of 98.50, 88.21, 92.62 for COVID-19,
non-COVID-19 pneumonia, and healthy cases, respectively. Further, the severity
assessment model attained an R$^2$ coefficient of 70.51. Owing to the fact that
the proposed models have fewer trainable parameters than the state-of-the-art
models reported in the literature, we believe our models will go a long way in
aiding healthcare systems in the battle against the pandemic.
","[{""version"":""v1"",""created"":""Thu, 19 Aug 2021 16:33:05 GMT""}]","2021-08-20"
"2108.08776","Sohail Sohail","Sohail and Ujjwal Sen","Convolution algebra of superoperators and nonseparability witnesses for
  quantum operations","9 pages","J. Phys. A: Math. Theor. 55 295301 (2022)","10.1088/1751-8121/ac7485",,"quant-ph math-ph math.MP","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We define a product between quantum superoperators which is preserved under
the Choi-Jamio{\l}kowski-Kraus-Sudarshan channel-state isomorphism. We then
identify the product as the convolution on the space of superoperators, with
respect to which the channel-state duality is also an algebra isomorphism. We
find that any witness operator for detecting nonseparability of quantum
operations on separated parties can be written entirely within the space of
superoperators with the help of the convolution product.
","[{""version"":""v1"",""created"":""Thu, 19 Aug 2021 16:34:05 GMT""},{""version"":""v2"",""created"":""Mon, 25 Jul 2022 05:49:04 GMT""}]","2022-07-26"
"2108.08777","Gunnar Stefansson","Anna Helga Jonsdottir, Thorarinn Jonmundsson, Inga Huld Armann, Birna
  Borg Gunnarsdottir, Gunnar Stefansson","The effect of the number of distractors and the ""None of the above"" -
  ""All of the above"" options in multiple choice questions",,,"10.21125/inted.2021.1540",,"stat.AP","http://creativecommons.org/licenses/by-sa/4.0/","  Multiple choice questions (MCQs) are commonly used for assessment in higher
education. With increased use of on-line examination it is likely that the
usage of MCQs will be even more in years to come. It is therefore of interest
to examine some characteristics of these type of questions such as the effect
of the number of distractors used and the ""None of the above"" (NOTA) or ""All of
the above"" (AOTA) options.
  The tutor-web is an open-source, on-line drilling system that is freely
available to anyone having access to the Internet. The system was designed to
be used for teaching mathematics and statistics but can in principle be used
for other subjects as well. The system offers thousands of multiple choice
questions at high school and university level. In addition to be a tool used by
students for learning it has also been used as a testbed for research on
web-assisted education.
  The tutor-web system was used both as a learning tool and as a testing tool
in a university course on mathematical statistics in the spring of 2020. Around
300 students were enrolled in the course providing tens of thousands of answers
to MCQs designed to investigate the effect of the number of distractors and the
use of NOTA and AOTA options in questions. The main findings of the study were
that the probability of answering a question correctly was highest when a AOTA
option was used as a distractor and when NOTA and AOTA were not used in
questions. The probability of answering a question correctly decreased with the
number of distractors.
","[{""version"":""v1"",""created"":""Thu, 19 Aug 2021 16:37:26 GMT""}]","2021-08-20"
"2108.08778","Nikolai Moshchevitin Prof.","Vassily Manturov, Nikolay Moshchevitin","\""Uber Approximationen $n$ reeller Zahlen","in German, this version contains minor corrections",,,,"math.NT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We prove a new result about the mutual behavior of irrationality measure
functions $\psi_{\alpha_j}(t)$ for $n$ different real numbers $\alpha_j,\, j
=1,...n$.
","[{""version"":""v1"",""created"":""Thu, 19 Aug 2021 16:39:08 GMT""},{""version"":""v2"",""created"":""Sat, 27 Nov 2021 18:42:33 GMT""}]","2021-11-30"
"2108.08779","Andrei Negu\c{t}","Andrei Negu\c{t}","Shuffle algebras for quivers and wheel conditions","The main theorem is substantially the same, but we added Section 4 on
  an important variant of the construction which admits a Hopf algebra
  structure, and Section 5 on non-generic parameters. Several applications are
  discussed in Subsections 1.3 and 1.5",,,,"math.RT math.AG math.QA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We show that the shuffle algebra associated to a doubled quiver (determined
by 3-variable wheel conditions) is generated by elements of minimal degree.
Together with results of Varagnolo-Vasserot and Yu Zhao, this implies that the
aforementioned shuffle algebra is isomorphic to the localized K-theoretic Hall
algebra associated to the quiver by Schiffmann-Vasserot. With small
modifications, our theorems also hold under certain specializations of the
equivariant parameters, which will allow us in Negu\c{t}-Sala-Schiffmann to
give a generators-and-relations description of the Hall algebra of any curve
over a finite field (which is a shuffle algebra due to
Kapranov-Schiffmann-Vasserot). When the quiver has no edge loops or multiple
edges, we show that the shuffle algebra, localized K-theoretic Hall algebra,
and the positive half of the corresponding quantum loop group are all
isomorphic; we also obtain the non-degeneracy of the Hopf pairing on the latter
quantum loop group.
","[{""version"":""v1"",""created"":""Thu, 19 Aug 2021 16:40:21 GMT""},{""version"":""v2"",""created"":""Tue, 31 Aug 2021 16:59:13 GMT""},{""version"":""v3"",""created"":""Mon, 8 Nov 2021 14:40:16 GMT""},{""version"":""v4"",""created"":""Wed, 29 Dec 2021 17:39:30 GMT""},{""version"":""v5"",""created"":""Mon, 28 Nov 2022 21:36:47 GMT""}]","2022-11-30"
"2108.08780","Kaan Gokcesu","Kaan Gokcesu, Hakan Gokcesu","Optimally Efficient Sequential Calibration of Binary Classifiers to
  Minimize Classification Error",,,,,"cs.LG cs.CC","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In this work, we aim to calibrate the score outputs of an estimator for the
binary classification problem by finding an 'optimal' mapping to class
probabilities, where the 'optimal' mapping is in the sense that minimizes the
classification error (or equivalently, maximizes the accuracy). We show that
for the given target variables and the score outputs of an estimator, an
'optimal' soft mapping, which monotonically maps the score values to
probabilities, is a hard mapping that maps the score values to $0$ and $1$. We
show that for class weighted (where the accuracy for one class is more
important) and sample weighted (where the samples' accurate classifications are
not equally important) errors, or even general linear losses; this hard mapping
characteristic is preserved. We propose a sequential recursive merger approach,
which produces an 'optimal' hard mapping (for the observed samples so far)
sequentially with each incoming new sample. Our approach has a logarithmic in
sample size time complexity, which is optimally efficient.
","[{""version"":""v1"",""created"":""Thu, 19 Aug 2021 16:42:40 GMT""}]","2021-08-20"
